filename,width,height,xmin,ymin,xmax,ymax
/kaggle/input/annotated-potholes-dataset/annotated-images/img-372.jpg,479,300,141,157,310,251
/kaggle/input/annotated-potholes-dataset/annotated-images/img-373.jpg,450,300,104,133,348,263
/kaggle/input/annotated-potholes-dataset/annotated-images/img-374.jpg,383,300,92,196,269,276
/kaggle/input/annotated-potholes-dataset/annotated-images/img-375.jpg,450,300,105,225,200,260
/kaggle/input/annotated-potholes-dataset/annotated-images/img-376.jpg,530,300,158,164,235,185
/kaggle/input/annotated-potholes-dataset/annotated-images/img-377.jpg,534,300,235,53,284,62
/kaggle/input/annotated-potholes-dataset/annotated-images/img-378.jpg,400,300,209,158,366,263
/kaggle/input/annotated-potholes-dataset/annotated-images/img-379.jpg,425,300,128,166,289,220
/kaggle/input/annotated-potholes-dataset/annotated-images/img-38.jpg,720,720,239,220,465,447
/kaggle/input/annotated-potholes-dataset/annotated-images/img-380.jpg,450,300,54,39,393,242
/kaggle/input/annotated-potholes-dataset/annotated-images/img-381.jpg,300,400,57,126,254,309
/kaggle/input/annotated-potholes-dataset/annotated-images/img-382.jpg,451,300,4,216,172,245
/kaggle/input/annotated-potholes-dataset/annotated-images/img-383.jpg,425,300,49,157,99,172
/kaggle/input/annotated-potholes-dataset/annotated-images/img-384.jpg,402,300,146,101,360,259
/kaggle/input/annotated-potholes-dataset/annotated-images/img-385.jpg,457,300,33,73,441,278
/kaggle/input/annotated-potholes-dataset/annotated-images/img-386.jpg,494,300,118,66,485,276
/kaggle/input/annotated-potholes-dataset/annotated-images/img-387.jpg,401,300,129,137,324,209
/kaggle/input/annotated-potholes-dataset/annotated-images/img-388.jpg,400,300,148,137,225,213
/kaggle/input/annotated-potholes-dataset/annotated-images/img-389.jpg,480,300,174,96,265,123
/kaggle/input/annotated-potholes-dataset/annotated-images/img-39.jpg,720,720,204,211,470,503
/kaggle/input/annotated-potholes-dataset/annotated-images/img-390.jpg,300,400,60,30,247,328
/kaggle/input/annotated-potholes-dataset/annotated-images/img-391.jpg,400,300,296,214,338,244
/kaggle/input/annotated-potholes-dataset/annotated-images/img-392.jpg,449,300,215,191,301,210
/kaggle/input/annotated-potholes-dataset/annotated-images/img-393.jpg,450,300,157,99,296,142
/kaggle/input/annotated-potholes-dataset/annotated-images/img-394.jpg,450,300,1,150,139,235
/kaggle/input/annotated-potholes-dataset/annotated-images/img-395.jpg,451,300,218,146,248,157
/kaggle/input/annotated-potholes-dataset/annotated-images/img-396.jpg,533,300,1,39,533,246
/kaggle/input/annotated-potholes-dataset/annotated-images/img-397.jpg,533,300,337,248,398,273
/kaggle/input/annotated-potholes-dataset/annotated-images/img-398.jpg,684,300,31,40,607,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-399.jpg,447,300,342,137,369,153
/kaggle/input/annotated-potholes-dataset/annotated-images/img-4.jpg,720,720,177,273,576,539
/kaggle/input/annotated-potholes-dataset/annotated-images/img-40.jpg,720,720,270,224,478,477
/kaggle/input/annotated-potholes-dataset/annotated-images/img-400.jpg,533,300,164,90,452,294
/kaggle/input/annotated-potholes-dataset/annotated-images/img-401.jpg,533,300,155,189,466,239
/kaggle/input/annotated-potholes-dataset/annotated-images/img-402.jpg,449,300,201,14,317,147
/kaggle/input/annotated-potholes-dataset/annotated-images/img-403.jpg,527,300,139,160,491,269
/kaggle/input/annotated-potholes-dataset/annotated-images/img-404.jpg,467,300,165,90,389,266
/kaggle/input/annotated-potholes-dataset/annotated-images/img-405.jpg,400,300,78,201,191,299
/kaggle/input/annotated-potholes-dataset/annotated-images/img-406.jpg,454,300,74,42,454,282
/kaggle/input/annotated-potholes-dataset/annotated-images/img-407.jpg,400,300,66,184,128,196
/kaggle/input/annotated-potholes-dataset/annotated-images/img-408.jpg,450,300,214,177,289,197
/kaggle/input/annotated-potholes-dataset/annotated-images/img-409.jpg,455,300,12,186,107,239
/kaggle/input/annotated-potholes-dataset/annotated-images/img-41.jpg,720,720,167,233,562,399
/kaggle/input/annotated-potholes-dataset/annotated-images/img-410.jpg,400,300,164,91,333,234
/kaggle/input/annotated-potholes-dataset/annotated-images/img-411.jpg,442,300,201,216,299,271
/kaggle/input/annotated-potholes-dataset/annotated-images/img-412.jpg,450,300,143,160,331,273
/kaggle/input/annotated-potholes-dataset/annotated-images/img-413.jpg,533,300,78,156,163,174
/kaggle/input/annotated-potholes-dataset/annotated-images/img-414.jpg,439,300,21,108,327,258
/kaggle/input/annotated-potholes-dataset/annotated-images/img-415.jpg,400,300,150,138,261,184
/kaggle/input/annotated-potholes-dataset/annotated-images/img-416.jpg,461,300,42,64,146,96
/kaggle/input/annotated-potholes-dataset/annotated-images/img-417.jpg,480,300,85,95,421,251
/kaggle/input/annotated-potholes-dataset/annotated-images/img-418.jpg,450,300,33,145,88,159
/kaggle/input/annotated-potholes-dataset/annotated-images/img-419.jpg,451,300,1,161,154,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-42.jpg,720,720,368,386,509,480
/kaggle/input/annotated-potholes-dataset/annotated-images/img-420.jpg,450,300,68,106,352,215
/kaggle/input/annotated-potholes-dataset/annotated-images/img-421.jpg,533,300,118,201,244,237
/kaggle/input/annotated-potholes-dataset/annotated-images/img-422.jpg,450,300,46,158,446,288
/kaggle/input/annotated-potholes-dataset/annotated-images/img-423.jpg,443,300,118,152,291,232
/kaggle/input/annotated-potholes-dataset/annotated-images/img-424.jpg,533,300,49,93,468,245
/kaggle/input/annotated-potholes-dataset/annotated-images/img-425.jpg,400,300,89,201,223,250
/kaggle/input/annotated-potholes-dataset/annotated-images/img-426.jpg,600,300,1,52,438,272
/kaggle/input/annotated-potholes-dataset/annotated-images/img-427.jpg,300,300,43,75,241,181
/kaggle/input/annotated-potholes-dataset/annotated-images/img-428.jpg,300,356,87,291,197,341
/kaggle/input/annotated-potholes-dataset/annotated-images/img-429.jpg,533,300,52,68,486,189
/kaggle/input/annotated-potholes-dataset/annotated-images/img-43.jpg,720,720,257,115,545,263
/kaggle/input/annotated-potholes-dataset/annotated-images/img-430.jpg,451,300,225,230,371,277
/kaggle/input/annotated-potholes-dataset/annotated-images/img-431.jpg,533,300,92,176,177,206
/kaggle/input/annotated-potholes-dataset/annotated-images/img-432.jpg,482,300,99,54,362,209
/kaggle/input/annotated-potholes-dataset/annotated-images/img-433.jpg,400,300,138,85,276,199
/kaggle/input/annotated-potholes-dataset/annotated-images/img-434.jpg,450,300,177,154,409,278
/kaggle/input/annotated-potholes-dataset/annotated-images/img-435.jpg,601,300,335,227,516,282
/kaggle/input/annotated-potholes-dataset/annotated-images/img-436.jpg,534,300,484,184,527,198
/kaggle/input/annotated-potholes-dataset/annotated-images/img-437.jpg,533,300,1,108,533,257
/kaggle/input/annotated-potholes-dataset/annotated-images/img-438.jpg,400,300,257,54,378,126
/kaggle/input/annotated-potholes-dataset/annotated-images/img-439.jpg,684,300,89,73,555,237
/kaggle/input/annotated-potholes-dataset/annotated-images/img-44.jpg,720,720,283,248,439,342
/kaggle/input/annotated-potholes-dataset/annotated-images/img-440.jpg,533,300,93,41,516,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-441.jpg,533,300,166,114,341,169
/kaggle/input/annotated-potholes-dataset/annotated-images/img-442.jpg,450,300,163,129,272,197
/kaggle/input/annotated-potholes-dataset/annotated-images/img-443.jpg,533,300,36,187,143,217
/kaggle/input/annotated-potholes-dataset/annotated-images/img-444.jpg,458,300,158,151,232,193
/kaggle/input/annotated-potholes-dataset/annotated-images/img-445.jpg,401,300,73,108,352,229
/kaggle/input/annotated-potholes-dataset/annotated-images/img-446.jpg,396,300,188,106,223,116
/kaggle/input/annotated-potholes-dataset/annotated-images/img-447.jpg,534,300,42,116,300,266
/kaggle/input/annotated-potholes-dataset/annotated-images/img-448.jpg,435,300,14,154,341,285
/kaggle/input/annotated-potholes-dataset/annotated-images/img-449.jpg,557,300,166,28,339,123
/kaggle/input/annotated-potholes-dataset/annotated-images/img-45.jpg,720,720,245,299,422,397
/kaggle/input/annotated-potholes-dataset/annotated-images/img-450.jpg,400,300,91,82,314,168
/kaggle/input/annotated-potholes-dataset/annotated-images/img-451.jpg,470,300,329,210,372,238
/kaggle/input/annotated-potholes-dataset/annotated-images/img-452.jpg,604,300,53,95,452,299
/kaggle/input/annotated-potholes-dataset/annotated-images/img-453.jpg,450,300,110,178,300,297
/kaggle/input/annotated-potholes-dataset/annotated-images/img-454.jpg,381,300,166,125,199,133
/kaggle/input/annotated-potholes-dataset/annotated-images/img-455.jpg,455,300,266,109,323,138
/kaggle/input/annotated-potholes-dataset/annotated-images/img-456.jpg,533,300,107,144,403,205
/kaggle/input/annotated-potholes-dataset/annotated-images/img-457.jpg,400,300,165,124,193,135
/kaggle/input/annotated-potholes-dataset/annotated-images/img-458.jpg,481,300,70,93,340,141
/kaggle/input/annotated-potholes-dataset/annotated-images/img-459.jpg,533,300,16,128,170,154
/kaggle/input/annotated-potholes-dataset/annotated-images/img-46.jpg,720,720,215,349,434,472
/kaggle/input/annotated-potholes-dataset/annotated-images/img-460.jpg,451,300,154,90,385,130
/kaggle/input/annotated-potholes-dataset/annotated-images/img-461.jpg,463,300,185,227,276,283
/kaggle/input/annotated-potholes-dataset/annotated-images/img-462.jpg,425,300,187,203,315,272
/kaggle/input/annotated-potholes-dataset/annotated-images/img-463.jpg,370,300,92,177,366,284
/kaggle/input/annotated-potholes-dataset/annotated-images/img-464.jpg,690,300,217,109,509,295
/kaggle/input/annotated-potholes-dataset/annotated-images/img-465.jpg,510,300,168,92,482,201
/kaggle/input/annotated-potholes-dataset/annotated-images/img-466.jpg,382,300,196,207,317,260
/kaggle/input/annotated-potholes-dataset/annotated-images/img-467.jpg,716,300,120,160,596,225
/kaggle/input/annotated-potholes-dataset/annotated-images/img-468.jpg,401,300,162,120,300,152
/kaggle/input/annotated-potholes-dataset/annotated-images/img-469.jpg,450,300,195,193,332,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-47.jpg,720,720,231,241,467,385
/kaggle/input/annotated-potholes-dataset/annotated-images/img-470.jpg,459,300,52,77,180,141
/kaggle/input/annotated-potholes-dataset/annotated-images/img-471.jpg,400,300,125,200,214,232
/kaggle/input/annotated-potholes-dataset/annotated-images/img-472.jpg,506,300,46,143,379,271
/kaggle/input/annotated-potholes-dataset/annotated-images/img-473.jpg,400,300,65,90,353,191
/kaggle/input/annotated-potholes-dataset/annotated-images/img-474.jpg,401,300,102,189,223,243
/kaggle/input/annotated-potholes-dataset/annotated-images/img-475.jpg,460,300,17,34,415,253
/kaggle/input/annotated-potholes-dataset/annotated-images/img-476.jpg,450,300,64,155,131,185
/kaggle/input/annotated-potholes-dataset/annotated-images/img-477.jpg,400,300,137,129,277,198
/kaggle/input/annotated-potholes-dataset/annotated-images/img-478.jpg,427,300,111,156,328,279
/kaggle/input/annotated-potholes-dataset/annotated-images/img-479.jpg,720,280,192,79,504,203
/kaggle/input/annotated-potholes-dataset/annotated-images/img-48.jpg,720,720,173,301,429,396
/kaggle/input/annotated-potholes-dataset/annotated-images/img-480.jpg,450,300,149,131,306,231
/kaggle/input/annotated-potholes-dataset/annotated-images/img-481.jpg,533,300,22,187,384,262
/kaggle/input/annotated-potholes-dataset/annotated-images/img-482.jpg,571,300,232,76,293,89
/kaggle/input/annotated-potholes-dataset/annotated-images/img-483.jpg,400,300,74,39,307,272
/kaggle/input/annotated-potholes-dataset/annotated-images/img-484.jpg,450,300,78,100,150,110
/kaggle/input/annotated-potholes-dataset/annotated-images/img-485.jpg,534,300,145,173,532,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-486.jpg,400,300,162,151,280,187
/kaggle/input/annotated-potholes-dataset/annotated-images/img-487.jpg,533,300,248,147,422,188
/kaggle/input/annotated-potholes-dataset/annotated-images/img-488.jpg,400,300,191,163,219,186
/kaggle/input/annotated-potholes-dataset/annotated-images/img-489.jpg,300,300,1,81,179,226
/kaggle/input/annotated-potholes-dataset/annotated-images/img-49.jpg,720,720,239,302,491,524
/kaggle/input/annotated-potholes-dataset/annotated-images/img-490.jpg,533,300,243,123,366,159
/kaggle/input/annotated-potholes-dataset/annotated-images/img-491.jpg,480,300,145,236,348,298
/kaggle/input/annotated-potholes-dataset/annotated-images/img-492.jpg,300,400,103,85,209,123
/kaggle/input/annotated-potholes-dataset/annotated-images/img-493.jpg,300,400,91,177,117,193
/kaggle/input/annotated-potholes-dataset/annotated-images/img-494.jpg,400,300,50,40,95,64
/kaggle/input/annotated-potholes-dataset/annotated-images/img-495.jpg,544,300,136,59,544,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-496.jpg,465,300,1,106,465,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-497.jpg,450,300,105,61,350,270
/kaggle/input/annotated-potholes-dataset/annotated-images/img-498.jpg,453,300,16,211,127,248
/kaggle/input/annotated-potholes-dataset/annotated-images/img-499.jpg,400,300,75,92,312,205
/kaggle/input/annotated-potholes-dataset/annotated-images/img-5.jpg,720,720,233,315,528,412
/kaggle/input/annotated-potholes-dataset/annotated-images/img-50.jpg,720,720,276,272,394,344
/kaggle/input/annotated-potholes-dataset/annotated-images/img-500.jpg,300,451,172,187,300,236
/kaggle/input/annotated-potholes-dataset/annotated-images/img-501.jpg,450,300,30,230,153,271
/kaggle/input/annotated-potholes-dataset/annotated-images/img-502.jpg,450,300,86,53,148,73
/kaggle/input/annotated-potholes-dataset/annotated-images/img-503.jpg,600,300,75,80,523,229
/kaggle/input/annotated-potholes-dataset/annotated-images/img-504.jpg,460,300,234,55,283,81
/kaggle/input/annotated-potholes-dataset/annotated-images/img-505.jpg,571,300,166,209,337,280
/kaggle/input/annotated-potholes-dataset/annotated-images/img-506.jpg,520,300,67,150,323,272
/kaggle/input/annotated-potholes-dataset/annotated-images/img-507.jpg,373,300,174,200,275,223
/kaggle/input/annotated-potholes-dataset/annotated-images/img-508.jpg,533,300,237,35,363,77
/kaggle/input/annotated-potholes-dataset/annotated-images/img-509.jpg,533,300,229,185,333,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-51.jpg,720,720,273,284,439,387
/kaggle/input/annotated-potholes-dataset/annotated-images/img-510.jpg,583,300,171,150,233,178
/kaggle/input/annotated-potholes-dataset/annotated-images/img-511.jpg,451,300,132,54,380,194
/kaggle/input/annotated-potholes-dataset/annotated-images/img-512.jpg,400,300,93,90,182,130
/kaggle/input/annotated-potholes-dataset/annotated-images/img-513.jpg,400,300,43,94,309,182
/kaggle/input/annotated-potholes-dataset/annotated-images/img-514.jpg,300,397,151,156,190,180
/kaggle/input/annotated-potholes-dataset/annotated-images/img-515.jpg,449,300,101,67,314,216
/kaggle/input/annotated-potholes-dataset/annotated-images/img-516.jpg,453,300,244,169,350,296
/kaggle/input/annotated-potholes-dataset/annotated-images/img-517.jpg,533,300,299,137,401,173
/kaggle/input/annotated-potholes-dataset/annotated-images/img-518.jpg,533,300,118,111,433,230
/kaggle/input/annotated-potholes-dataset/annotated-images/img-519.jpg,300,450,72,144,117,154
/kaggle/input/annotated-potholes-dataset/annotated-images/img-52.jpg,720,720,289,297,499,423
/kaggle/input/annotated-potholes-dataset/annotated-images/img-520.jpg,720,251,183,180,453,250
/kaggle/input/annotated-potholes-dataset/annotated-images/img-521.jpg,450,300,41,130,283,224
/kaggle/input/annotated-potholes-dataset/annotated-images/img-522.jpg,450,300,39,179,198,230
/kaggle/input/annotated-potholes-dataset/annotated-images/img-523.jpg,400,300,89,138,328,215
/kaggle/input/annotated-potholes-dataset/annotated-images/img-524.jpg,533,300,277,218,439,272
/kaggle/input/annotated-potholes-dataset/annotated-images/img-525.jpg,400,300,71,161,248,214
/kaggle/input/annotated-potholes-dataset/annotated-images/img-526.jpg,407,300,105,152,224,184
/kaggle/input/annotated-potholes-dataset/annotated-images/img-527.jpg,450,300,158,180,318,233
/kaggle/input/annotated-potholes-dataset/annotated-images/img-528.jpg,450,300,107,27,406,279
/kaggle/input/annotated-potholes-dataset/annotated-images/img-529.jpg,450,300,145,73,244,125
/kaggle/input/annotated-potholes-dataset/annotated-images/img-53.jpg,720,720,213,248,458,464
/kaggle/input/annotated-potholes-dataset/annotated-images/img-530.jpg,509,300,1,15,59,54
/kaggle/input/annotated-potholes-dataset/annotated-images/img-531.jpg,400,300,118,195,161,211
/kaggle/input/annotated-potholes-dataset/annotated-images/img-532.jpg,517,300,201,196,336,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-533.jpg,451,300,272,104,330,129
/kaggle/input/annotated-potholes-dataset/annotated-images/img-534.jpg,400,300,148,166,184,176
/kaggle/input/annotated-potholes-dataset/annotated-images/img-535.jpg,449,300,181,160,353,227
/kaggle/input/annotated-potholes-dataset/annotated-images/img-536.jpg,533,300,1,50,531,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-537.jpg,400,300,90,16,329,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-538.jpg,450,300,125,95,418,275
/kaggle/input/annotated-potholes-dataset/annotated-images/img-539.jpg,450,300,1,116,109,193
/kaggle/input/annotated-potholes-dataset/annotated-images/img-54.jpg,720,720,245,296,498,506
/kaggle/input/annotated-potholes-dataset/annotated-images/img-540.jpg,450,300,181,75,227,96
/kaggle/input/annotated-potholes-dataset/annotated-images/img-541.jpg,450,300,168,140,376,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-542.jpg,404,300,90,1,209,57
/kaggle/input/annotated-potholes-dataset/annotated-images/img-543.jpg,360,300,125,85,264,133
/kaggle/input/annotated-potholes-dataset/annotated-images/img-544.jpg,400,300,105,164,342,257
/kaggle/input/annotated-potholes-dataset/annotated-images/img-545.jpg,677,300,236,103,527,197
/kaggle/input/annotated-potholes-dataset/annotated-images/img-546.jpg,464,300,210,194,367,251
/kaggle/input/annotated-potholes-dataset/annotated-images/img-547.jpg,300,400,124,153,194,191
/kaggle/input/annotated-potholes-dataset/annotated-images/img-548.jpg,451,300,124,119,303,205
/kaggle/input/annotated-potholes-dataset/annotated-images/img-549.jpg,400,300,205,149,368,215
/kaggle/input/annotated-potholes-dataset/annotated-images/img-55.jpg,720,720,96,452,172,503
/kaggle/input/annotated-potholes-dataset/annotated-images/img-550.jpg,400,300,110,128,222,182
/kaggle/input/annotated-potholes-dataset/annotated-images/img-551.jpg,527,300,314,157,361,176
/kaggle/input/annotated-potholes-dataset/annotated-images/img-552.jpg,400,300,88,99,245,191
/kaggle/input/annotated-potholes-dataset/annotated-images/img-553.jpg,455,300,220,93,252,103
/kaggle/input/annotated-potholes-dataset/annotated-images/img-554.jpg,532,300,182,163,269,191
/kaggle/input/annotated-potholes-dataset/annotated-images/img-555.jpg,400,300,135,135,312,200
/kaggle/input/annotated-potholes-dataset/annotated-images/img-556.jpg,400,300,105,106,138,124
/kaggle/input/annotated-potholes-dataset/annotated-images/img-557.jpg,400,300,147,142,246,186
/kaggle/input/annotated-potholes-dataset/annotated-images/img-558.jpg,400,300,92,147,263,193
/kaggle/input/annotated-potholes-dataset/annotated-images/img-559.jpg,533,300,268,42,469,197
/kaggle/input/annotated-potholes-dataset/annotated-images/img-56.jpg,720,720,268,275,457,376
/kaggle/input/annotated-potholes-dataset/annotated-images/img-560.jpg,450,300,116,140,138,151
/kaggle/input/annotated-potholes-dataset/annotated-images/img-561.jpg,400,300,176,38,212,52
/kaggle/input/annotated-potholes-dataset/annotated-images/img-562.jpg,400,300,164,110,197,128
/kaggle/input/annotated-potholes-dataset/annotated-images/img-563.jpg,533,300,204,212,260,252
/kaggle/input/annotated-potholes-dataset/annotated-images/img-564.jpg,400,300,163,205,245,243
/kaggle/input/annotated-potholes-dataset/annotated-images/img-565.jpg,406,300,1,84,388,256
/kaggle/input/annotated-potholes-dataset/annotated-images/img-566.jpg,438,300,234,52,268,64
/kaggle/input/annotated-potholes-dataset/annotated-images/img-567.jpg,450,300,72,47,403,269
/kaggle/input/annotated-potholes-dataset/annotated-images/img-568.jpg,400,300,113,102,268,168
/kaggle/input/annotated-potholes-dataset/annotated-images/img-569.jpg,400,300,158,124,242,146
/kaggle/input/annotated-potholes-dataset/annotated-images/img-57.jpg,720,720,274,296,437,391
/kaggle/input/annotated-potholes-dataset/annotated-images/img-570.jpg,533,300,285,126,365,172
/kaggle/input/annotated-potholes-dataset/annotated-images/img-571.jpg,533,300,172,152,209,165
/kaggle/input/annotated-potholes-dataset/annotated-images/img-572.jpg,533,300,193,153,291,175
/kaggle/input/annotated-potholes-dataset/annotated-images/img-573.jpg,544,300,75,122,452,204
/kaggle/input/annotated-potholes-dataset/annotated-images/img-574.jpg,498,300,261,194,469,230
/kaggle/input/annotated-potholes-dataset/annotated-images/img-575.jpg,409,300,47,87,171,145
/kaggle/input/annotated-potholes-dataset/annotated-images/img-576.jpg,400,300,4,141,394,264
/kaggle/input/annotated-potholes-dataset/annotated-images/img-577.jpg,480,300,37,154,235,234
/kaggle/input/annotated-potholes-dataset/annotated-images/img-578.jpg,449,300,102,61,378,260
/kaggle/input/annotated-potholes-dataset/annotated-images/img-579.jpg,400,300,1,156,400,284
/kaggle/input/annotated-potholes-dataset/annotated-images/img-58.jpg,720,720,249,297,402,416
/kaggle/input/annotated-potholes-dataset/annotated-images/img-580.jpg,535,300,146,196,202,222
/kaggle/input/annotated-potholes-dataset/annotated-images/img-581.jpg,447,300,66,143,111,160
/kaggle/input/annotated-potholes-dataset/annotated-images/img-582.jpg,481,300,29,24,422,276
/kaggle/input/annotated-potholes-dataset/annotated-images/img-583.jpg,533,300,338,94,496,154
/kaggle/input/annotated-potholes-dataset/annotated-images/img-584.jpg,459,300,94,77,389,275
/kaggle/input/annotated-potholes-dataset/annotated-images/img-585.jpg,450,300,122,91,296,136
/kaggle/input/annotated-potholes-dataset/annotated-images/img-586.jpg,400,300,1,28,396,252
/kaggle/input/annotated-potholes-dataset/annotated-images/img-587.jpg,503,300,78,184,240,254
/kaggle/input/annotated-potholes-dataset/annotated-images/img-588.jpg,491,300,241,143,428,245
/kaggle/input/annotated-potholes-dataset/annotated-images/img-589.jpg,450,300,141,233,203,262
/kaggle/input/annotated-potholes-dataset/annotated-images/img-59.jpg,720,720,218,237,522,411
/kaggle/input/annotated-potholes-dataset/annotated-images/img-590.jpg,534,300,92,131,475,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-591.jpg,540,300,129,99,368,165
/kaggle/input/annotated-potholes-dataset/annotated-images/img-592.jpg,336,300,90,154,184,200
/kaggle/input/annotated-potholes-dataset/annotated-images/img-593.jpg,521,300,172,184,356,255
/kaggle/input/annotated-potholes-dataset/annotated-images/img-594.jpg,457,300,22,59,87,83
/kaggle/input/annotated-potholes-dataset/annotated-images/img-595.jpg,300,300,162,155,241,214
/kaggle/input/annotated-potholes-dataset/annotated-images/img-596.jpg,450,300,1,62,450,280
/kaggle/input/annotated-potholes-dataset/annotated-images/img-597.jpg,450,300,163,192,280,244
/kaggle/input/annotated-potholes-dataset/annotated-images/img-598.jpg,533,300,22,130,73,151
/kaggle/input/annotated-potholes-dataset/annotated-images/img-599.jpg,533,300,2,127,61,148
/kaggle/input/annotated-potholes-dataset/annotated-images/img-6.jpg,720,720,276,215,443,357
/kaggle/input/annotated-potholes-dataset/annotated-images/img-60.jpg,720,720,308,282,443,404
/kaggle/input/annotated-potholes-dataset/annotated-images/img-600.jpg,450,300,166,159,328,225
/kaggle/input/annotated-potholes-dataset/annotated-images/img-601.jpg,450,300,118,163,275,206
/kaggle/input/annotated-potholes-dataset/annotated-images/img-602.jpg,529,300,122,112,350,244
/kaggle/input/annotated-potholes-dataset/annotated-images/img-603.jpg,300,533,1,129,300,364
/kaggle/input/annotated-potholes-dataset/annotated-images/img-604.jpg,445,300,273,160,375,208
/kaggle/input/annotated-potholes-dataset/annotated-images/img-605.jpg,421,300,70,76,382,265
/kaggle/input/annotated-potholes-dataset/annotated-images/img-606.jpg,600,300,191,49,411,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-607.jpg,485,300,52,100,417,266
/kaggle/input/annotated-potholes-dataset/annotated-images/img-608.jpg,300,357,16,176,257,357
/kaggle/input/annotated-potholes-dataset/annotated-images/img-609.jpg,400,300,34,152,112,178
/kaggle/input/annotated-potholes-dataset/annotated-images/img-61.jpg,720,720,277,265,401,341
/kaggle/input/annotated-potholes-dataset/annotated-images/img-610.jpg,300,400,102,212,237,282
/kaggle/input/annotated-potholes-dataset/annotated-images/img-611.jpg,437,300,47,99,396,193
/kaggle/input/annotated-potholes-dataset/annotated-images/img-612.jpg,400,300,19,117,305,254
/kaggle/input/annotated-potholes-dataset/annotated-images/img-613.jpg,506,300,106,99,397,214
/kaggle/input/annotated-potholes-dataset/annotated-images/img-614.jpg,474,300,168,93,339,295
/kaggle/input/annotated-potholes-dataset/annotated-images/img-615.jpg,486,300,24,73,358,198
/kaggle/input/annotated-potholes-dataset/annotated-images/img-616.jpg,451,300,148,161,169,172
/kaggle/input/annotated-potholes-dataset/annotated-images/img-617.jpg,450,300,210,207,272,223
/kaggle/input/annotated-potholes-dataset/annotated-images/img-618.jpg,533,300,116,137,185,202
/kaggle/input/annotated-potholes-dataset/annotated-images/img-619.jpg,472,300,159,107,348,189
/kaggle/input/annotated-potholes-dataset/annotated-images/img-62.jpg,720,720,251,217,382,327
/kaggle/input/annotated-potholes-dataset/annotated-images/img-620.jpg,571,300,53,210,409,271
/kaggle/input/annotated-potholes-dataset/annotated-images/img-621.jpg,303,300,198,146,240,183
/kaggle/input/annotated-potholes-dataset/annotated-images/img-622.jpg,655,300,96,81,316,198
/kaggle/input/annotated-potholes-dataset/annotated-images/img-623.jpg,534,300,94,51,414,267
/kaggle/input/annotated-potholes-dataset/annotated-images/img-624.jpg,427,300,71,166,159,201
/kaggle/input/annotated-potholes-dataset/annotated-images/img-625.jpg,533,300,62,124,456,198
/kaggle/input/annotated-potholes-dataset/annotated-images/img-626.jpg,450,300,114,101,310,157
/kaggle/input/annotated-potholes-dataset/annotated-images/img-627.jpg,600,300,85,198,214,252
/kaggle/input/annotated-potholes-dataset/annotated-images/img-628.jpg,447,300,114,59,330,220
/kaggle/input/annotated-potholes-dataset/annotated-images/img-629.jpg,400,300,93,56,279,204
/kaggle/input/annotated-potholes-dataset/annotated-images/img-63.jpg,720,720,270,259,471,390
/kaggle/input/annotated-potholes-dataset/annotated-images/img-630.jpg,450,300,32,164,306,283
/kaggle/input/annotated-potholes-dataset/annotated-images/img-631.jpg,452,300,351,26,452,86
/kaggle/input/annotated-potholes-dataset/annotated-images/img-632.jpg,450,300,41,227,132,256
/kaggle/input/annotated-potholes-dataset/annotated-images/img-633.jpg,399,300,57,74,367,184
/kaggle/input/annotated-potholes-dataset/annotated-images/img-634.jpg,450,300,212,76,250,100
/kaggle/input/annotated-potholes-dataset/annotated-images/img-635.jpg,300,300,1,85,300,240
/kaggle/input/annotated-potholes-dataset/annotated-images/img-636.jpg,450,300,132,158,288,188
/kaggle/input/annotated-potholes-dataset/annotated-images/img-637.jpg,464,300,143,57,191,68
/kaggle/input/annotated-potholes-dataset/annotated-images/img-638.jpg,533,300,22,27,489,272
/kaggle/input/annotated-potholes-dataset/annotated-images/img-639.jpg,534,300,92,28,383,103
/kaggle/input/annotated-potholes-dataset/annotated-images/img-64.jpg,720,720,209,333,456,476
/kaggle/input/annotated-potholes-dataset/annotated-images/img-640.jpg,400,300,66,131,303,242
/kaggle/input/annotated-potholes-dataset/annotated-images/img-641.jpg,464,300,13,87,202,173
/kaggle/input/annotated-potholes-dataset/annotated-images/img-642.jpg,300,400,86,135,173,159
/kaggle/input/annotated-potholes-dataset/annotated-images/img-643.jpg,400,300,170,169,315,215
/kaggle/input/annotated-potholes-dataset/annotated-images/img-644.jpg,300,399,101,28,244,64
